first_min_on;last_min_on;timedelta_on;slice;ALG_catch24_kmeans_2;ALG_catch24_kmeans_4
2019-02-17 09:41:30+00:00;2019-02-17 09:46:30+00:00;0 days 00:05:00;slice(Timestamp('2019-02-17 09:41:30+0000', tz='UTC'), Timestamp('2019-02-17 09:46:30+0000', tz='UTC'), None);0;1
2019-02-17 09:53:00+00:00;2019-02-17 10:04:00+00:00;0 days 00:11:00;slice(Timestamp('2019-02-17 09:53:00+0000', tz='UTC'), Timestamp('2019-02-17 10:04:00+0000', tz='UTC'), None);0;1
2019-02-17 10:13:30+00:00;2019-02-17 10:16:30+00:00;0 days 00:03:00;slice(Timestamp('2019-02-17 10:13:30+0000', tz='UTC'), Timestamp('2019-02-17 10:16:30+0000', tz='UTC'), None);1;2
2019-02-17 10:25:00+00:00;2019-02-17 10:26:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 10:25:00+0000', tz='UTC'), Timestamp('2019-02-17 10:26:00+0000', tz='UTC'), None);1;0
2019-02-17 10:32:30+00:00;2019-02-17 10:35:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 10:32:30+0000', tz='UTC'), Timestamp('2019-02-17 10:35:00+0000', tz='UTC'), None);1;2
2019-02-17 10:38:30+00:00;2019-02-17 10:40:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 10:38:30+0000', tz='UTC'), Timestamp('2019-02-17 10:40:00+0000', tz='UTC'), None);1;2
2019-02-17 10:43:00+00:00;2019-02-17 10:44:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 10:43:00+0000', tz='UTC'), Timestamp('2019-02-17 10:44:30+0000', tz='UTC'), None);1;2
2019-02-17 10:49:00+00:00;2019-02-17 10:50:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 10:49:00+0000', tz='UTC'), Timestamp('2019-02-17 10:50:00+0000', tz='UTC'), None);1;0
2019-02-17 11:04:30+00:00;2019-02-17 11:07:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 11:04:30+0000', tz='UTC'), Timestamp('2019-02-17 11:07:00+0000', tz='UTC'), None);1;2
2019-02-17 11:13:30+00:00;2019-02-17 11:15:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-17 11:13:30+0000', tz='UTC'), Timestamp('2019-02-17 11:15:00+0000', tz='UTC'), None);1;2
2019-02-17 11:24:30+00:00;2019-02-17 11:28:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 11:24:30+0000', tz='UTC'), Timestamp('2019-02-17 11:28:30+0000', tz='UTC'), None);0;1
2019-02-17 11:30:30+00:00;2019-02-17 11:34:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-17 11:30:30+0000', tz='UTC'), Timestamp('2019-02-17 11:34:30+0000', tz='UTC'), None);0;1
2019-02-17 11:41:00+00:00;2019-02-17 11:42:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 11:41:00+0000', tz='UTC'), Timestamp('2019-02-17 11:42:00+0000', tz='UTC'), None);1;0
2019-02-17 11:47:30+00:00;2019-02-17 11:48:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 11:47:30+0000', tz='UTC'), Timestamp('2019-02-17 11:48:30+0000', tz='UTC'), None);1;0
2019-02-17 11:58:00+00:00;2019-02-17 12:01:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-17 11:58:00+0000', tz='UTC'), Timestamp('2019-02-17 12:01:00+0000', tz='UTC'), None);1;2
2019-02-17 12:11:00+00:00;2019-02-17 12:13:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 12:11:00+0000', tz='UTC'), Timestamp('2019-02-17 12:13:00+0000', tz='UTC'), None);1;2
2019-02-17 12:25:00+00:00;2019-02-17 12:26:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 12:25:00+0000', tz='UTC'), Timestamp('2019-02-17 12:26:00+0000', tz='UTC'), None);1;0
2019-02-17 12:29:30+00:00;2019-02-17 12:49:30+00:00;0 days 00:20:00;slice(Timestamp('2019-02-17 12:29:30+0000', tz='UTC'), Timestamp('2019-02-17 12:49:30+0000', tz='UTC'), None);0;3
2019-02-17 12:59:00+00:00;2019-02-17 13:01:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 12:59:00+0000', tz='UTC'), Timestamp('2019-02-17 13:01:00+0000', tz='UTC'), None);1;2
2019-02-17 13:08:30+00:00;2019-02-17 13:09:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 13:08:30+0000', tz='UTC'), Timestamp('2019-02-17 13:09:30+0000', tz='UTC'), None);1;0
2019-02-17 13:12:00+00:00;2019-02-17 13:14:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 13:12:00+0000', tz='UTC'), Timestamp('2019-02-17 13:14:30+0000', tz='UTC'), None);1;2
2019-02-17 13:23:30+00:00;2019-02-17 13:25:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-17 13:23:30+0000', tz='UTC'), Timestamp('2019-02-17 13:25:30+0000', tz='UTC'), None);1;2
2019-02-17 13:29:30+00:00;2019-02-17 13:30:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 13:29:30+0000', tz='UTC'), Timestamp('2019-02-17 13:30:30+0000', tz='UTC'), None);1;0
2019-02-17 13:42:00+00:00;2019-02-17 13:44:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 13:42:00+0000', tz='UTC'), Timestamp('2019-02-17 13:44:30+0000', tz='UTC'), None);1;2
2019-02-17 13:47:00+00:00;2019-02-17 14:50:00+00:00;0 days 01:03:00;slice(Timestamp('2019-02-17 13:47:00+0000', tz='UTC'), Timestamp('2019-02-17 14:50:00+0000', tz='UTC'), None);0;3
2019-02-17 15:00:00+00:00;2019-02-17 15:03:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-17 15:00:00+0000', tz='UTC'), Timestamp('2019-02-17 15:03:00+0000', tz='UTC'), None);1;2
2019-02-17 15:12:00+00:00;2019-02-17 15:14:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 15:12:00+0000', tz='UTC'), Timestamp('2019-02-17 15:14:30+0000', tz='UTC'), None);1;2
2019-02-17 15:25:00+00:00;2019-02-17 15:26:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 15:25:00+0000', tz='UTC'), Timestamp('2019-02-17 15:26:00+0000', tz='UTC'), None);1;0
2019-02-17 15:29:30+00:00;2019-02-17 15:32:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-17 15:29:30+0000', tz='UTC'), Timestamp('2019-02-17 15:32:00+0000', tz='UTC'), None);1;2
2019-02-17 15:41:30+00:00;2019-02-17 15:42:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 15:41:30+0000', tz='UTC'), Timestamp('2019-02-17 15:42:30+0000', tz='UTC'), None);1;0
2019-02-17 15:44:30+00:00;2019-02-17 16:30:30+00:00;0 days 00:46:00;slice(Timestamp('2019-02-17 15:44:30+0000', tz='UTC'), Timestamp('2019-02-17 16:30:30+0000', tz='UTC'), None);0;3
2019-02-17 16:37:00+00:00;2019-02-17 16:40:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-17 16:37:00+0000', tz='UTC'), Timestamp('2019-02-17 16:40:00+0000', tz='UTC'), None);1;2
2019-02-17 16:48:30+00:00;2019-02-17 16:49:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-17 16:48:30+0000', tz='UTC'), Timestamp('2019-02-17 16:49:30+0000', tz='UTC'), None);1;0
2019-02-17 16:52:30+00:00;2019-02-18 00:32:00+00:00;0 days 07:39:30;slice(Timestamp('2019-02-17 16:52:30+0000', tz='UTC'), Timestamp('2019-02-18 00:32:00+0000', tz='UTC'), None);0;3
2019-02-18 00:37:30+00:00;2019-02-18 00:42:30+00:00;0 days 00:05:00;slice(Timestamp('2019-02-18 00:37:30+0000', tz='UTC'), Timestamp('2019-02-18 00:42:30+0000', tz='UTC'), None);0;1
2019-02-18 00:51:00+00:00;2019-02-18 00:54:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-18 00:51:00+0000', tz='UTC'), Timestamp('2019-02-18 00:54:00+0000', tz='UTC'), None);1;2
2019-02-18 01:00:00+00:00;2019-02-18 01:01:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 01:00:00+0000', tz='UTC'), Timestamp('2019-02-18 01:01:00+0000', tz='UTC'), None);1;0
2019-02-18 01:07:30+00:00;2019-02-18 01:10:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 01:07:30+0000', tz='UTC'), Timestamp('2019-02-18 01:10:00+0000', tz='UTC'), None);1;2
2019-02-18 01:13:30+00:00;2019-02-18 01:14:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 01:13:30+0000', tz='UTC'), Timestamp('2019-02-18 01:14:30+0000', tz='UTC'), None);1;0
2019-02-18 01:25:30+00:00;2019-02-18 01:34:00+00:00;0 days 00:08:30;slice(Timestamp('2019-02-18 01:25:30+0000', tz='UTC'), Timestamp('2019-02-18 01:34:00+0000', tz='UTC'), None);0;1
2019-02-18 01:43:00+00:00;2019-02-18 01:44:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 01:43:00+0000', tz='UTC'), Timestamp('2019-02-18 01:44:30+0000', tz='UTC'), None);1;2
2019-02-18 01:51:00+00:00;2019-02-18 01:53:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 01:51:00+0000', tz='UTC'), Timestamp('2019-02-18 01:53:30+0000', tz='UTC'), None);1;2
2019-02-18 02:01:30+00:00;2019-02-18 02:02:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 02:01:30+0000', tz='UTC'), Timestamp('2019-02-18 02:02:30+0000', tz='UTC'), None);1;0
2019-02-18 02:05:00+00:00;2019-02-18 02:07:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 02:05:00+0000', tz='UTC'), Timestamp('2019-02-18 02:07:30+0000', tz='UTC'), None);1;2
2019-02-18 02:09:30+00:00;2019-02-18 02:16:00+00:00;0 days 00:06:30;slice(Timestamp('2019-02-18 02:09:30+0000', tz='UTC'), Timestamp('2019-02-18 02:16:00+0000', tz='UTC'), None);0;1
2019-02-18 02:18:00+00:00;2019-02-18 02:23:00+00:00;0 days 00:05:00;slice(Timestamp('2019-02-18 02:18:00+0000', tz='UTC'), Timestamp('2019-02-18 02:23:00+0000', tz='UTC'), None);0;1
2019-02-18 02:27:30+00:00;2019-02-18 02:31:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-18 02:27:30+0000', tz='UTC'), Timestamp('2019-02-18 02:31:30+0000', tz='UTC'), None);0;1
2019-02-18 02:34:00+00:00;2019-02-18 02:35:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 02:34:00+0000', tz='UTC'), Timestamp('2019-02-18 02:35:00+0000', tz='UTC'), None);1;0
2019-02-18 02:44:30+00:00;2019-02-18 02:45:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 02:44:30+0000', tz='UTC'), Timestamp('2019-02-18 02:45:30+0000', tz='UTC'), None);1;0
2019-02-18 02:48:30+00:00;2019-02-18 02:51:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 02:48:30+0000', tz='UTC'), Timestamp('2019-02-18 02:51:00+0000', tz='UTC'), None);1;2
2019-02-18 02:55:30+00:00;2019-02-18 02:57:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 02:55:30+0000', tz='UTC'), Timestamp('2019-02-18 02:57:00+0000', tz='UTC'), None);1;2
2019-02-18 03:07:00+00:00;2019-02-18 03:15:30+00:00;0 days 00:08:30;slice(Timestamp('2019-02-18 03:07:00+0000', tz='UTC'), Timestamp('2019-02-18 03:15:30+0000', tz='UTC'), None);0;1
2019-02-18 03:18:30+00:00;2019-02-18 03:20:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 03:18:30+0000', tz='UTC'), Timestamp('2019-02-18 03:20:00+0000', tz='UTC'), None);1;2
2019-02-18 03:25:30+00:00;2019-02-18 03:28:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 03:25:30+0000', tz='UTC'), Timestamp('2019-02-18 03:28:00+0000', tz='UTC'), None);1;2
2019-02-18 03:31:30+00:00;2019-02-18 03:32:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 03:31:30+0000', tz='UTC'), Timestamp('2019-02-18 03:32:30+0000', tz='UTC'), None);1;0
2019-02-18 03:40:00+00:00;2019-02-18 03:43:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-18 03:40:00+0000', tz='UTC'), Timestamp('2019-02-18 03:43:00+0000', tz='UTC'), None);0;1
2019-02-18 03:53:00+00:00;2019-02-18 03:54:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 03:53:00+0000', tz='UTC'), Timestamp('2019-02-18 03:54:00+0000', tz='UTC'), None);1;0
2019-02-18 04:00:30+00:00;2019-02-18 04:02:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 04:00:30+0000', tz='UTC'), Timestamp('2019-02-18 04:02:30+0000', tz='UTC'), None);1;2
2019-02-18 04:10:00+00:00;2019-02-18 04:11:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 04:10:00+0000', tz='UTC'), Timestamp('2019-02-18 04:11:00+0000', tz='UTC'), None);1;0
2019-02-18 04:13:00+00:00;2019-02-18 04:15:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 04:13:00+0000', tz='UTC'), Timestamp('2019-02-18 04:15:00+0000', tz='UTC'), None);1;2
2019-02-18 04:17:30+00:00;2019-02-18 04:18:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 04:17:30+0000', tz='UTC'), Timestamp('2019-02-18 04:18:30+0000', tz='UTC'), None);1;0
2019-02-18 04:34:00+00:00;2019-02-18 04:36:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 04:34:00+0000', tz='UTC'), Timestamp('2019-02-18 04:36:30+0000', tz='UTC'), None);1;2
2019-02-18 04:45:00+00:00;2019-02-18 04:46:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 04:45:00+0000', tz='UTC'), Timestamp('2019-02-18 04:46:00+0000', tz='UTC'), None);1;0
2019-02-18 04:50:00+00:00;2019-02-18 04:51:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 04:50:00+0000', tz='UTC'), Timestamp('2019-02-18 04:51:00+0000', tz='UTC'), None);1;0
2019-02-18 04:54:00+00:00;2019-02-18 04:57:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 04:54:00+0000', tz='UTC'), Timestamp('2019-02-18 04:57:30+0000', tz='UTC'), None);1;1
2019-02-18 05:05:30+00:00;2019-02-18 05:06:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 05:05:30+0000', tz='UTC'), Timestamp('2019-02-18 05:06:30+0000', tz='UTC'), None);1;0
2019-02-18 05:10:00+00:00;2019-02-18 05:12:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 05:10:00+0000', tz='UTC'), Timestamp('2019-02-18 05:12:00+0000', tz='UTC'), None);1;2
2019-02-18 05:23:30+00:00;2019-02-18 05:24:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 05:23:30+0000', tz='UTC'), Timestamp('2019-02-18 05:24:30+0000', tz='UTC'), None);1;0
2019-02-18 05:28:30+00:00;2019-02-18 05:31:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 05:28:30+0000', tz='UTC'), Timestamp('2019-02-18 05:31:00+0000', tz='UTC'), None);1;2
2019-02-18 05:41:30+00:00;2019-02-18 05:42:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 05:41:30+0000', tz='UTC'), Timestamp('2019-02-18 05:42:30+0000', tz='UTC'), None);1;0
2019-02-18 05:45:30+00:00;2019-02-18 05:56:00+00:00;0 days 00:10:30;slice(Timestamp('2019-02-18 05:45:30+0000', tz='UTC'), Timestamp('2019-02-18 05:56:00+0000', tz='UTC'), None);0;1
2019-02-18 06:06:30+00:00;2019-02-18 06:07:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 06:06:30+0000', tz='UTC'), Timestamp('2019-02-18 06:07:30+0000', tz='UTC'), None);1;0
2019-02-18 06:10:00+00:00;2019-02-18 06:12:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 06:10:00+0000', tz='UTC'), Timestamp('2019-02-18 06:12:30+0000', tz='UTC'), None);1;2
2019-02-18 06:17:30+00:00;2019-02-18 06:30:00+00:00;0 days 00:12:30;slice(Timestamp('2019-02-18 06:17:30+0000', tz='UTC'), Timestamp('2019-02-18 06:30:00+0000', tz='UTC'), None);0;1
2019-02-18 06:42:00+00:00;2019-02-18 06:45:00+00:00;0 days 00:03:00;slice(Timestamp('2019-02-18 06:42:00+0000', tz='UTC'), Timestamp('2019-02-18 06:45:00+0000', tz='UTC'), None);1;2
2019-02-18 06:56:30+00:00;2019-02-18 07:01:00+00:00;0 days 00:04:30;slice(Timestamp('2019-02-18 06:56:30+0000', tz='UTC'), Timestamp('2019-02-18 07:01:00+0000', tz='UTC'), None);0;1
2019-02-18 07:15:00+00:00;2019-02-18 07:17:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 07:15:00+0000', tz='UTC'), Timestamp('2019-02-18 07:17:30+0000', tz='UTC'), None);1;2
2019-02-18 07:38:00+00:00;2019-02-18 07:40:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 07:38:00+0000', tz='UTC'), Timestamp('2019-02-18 07:40:30+0000', tz='UTC'), None);1;2
2019-02-18 07:49:00+00:00;2019-02-18 07:50:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 07:49:00+0000', tz='UTC'), Timestamp('2019-02-18 07:50:00+0000', tz='UTC'), None);1;0
2019-02-18 07:52:30+00:00;2019-02-18 07:53:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 07:52:30+0000', tz='UTC'), Timestamp('2019-02-18 07:53:30+0000', tz='UTC'), None);1;0
2019-02-18 07:56:00+00:00;2019-02-18 07:58:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 07:56:00+0000', tz='UTC'), Timestamp('2019-02-18 07:58:00+0000', tz='UTC'), None);1;2
2019-02-18 08:07:30+00:00;2019-02-18 08:09:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 08:07:30+0000', tz='UTC'), Timestamp('2019-02-18 08:09:30+0000', tz='UTC'), None);1;2
2019-02-18 08:19:00+00:00;2019-02-18 08:23:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-18 08:19:00+0000', tz='UTC'), Timestamp('2019-02-18 08:23:00+0000', tz='UTC'), None);0;1
2019-02-18 08:34:00+00:00;2019-02-18 08:36:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 08:34:00+0000', tz='UTC'), Timestamp('2019-02-18 08:36:30+0000', tz='UTC'), None);1;2
2019-02-18 08:38:30+00:00;2019-02-18 08:40:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 08:38:30+0000', tz='UTC'), Timestamp('2019-02-18 08:40:30+0000', tz='UTC'), None);1;2
2019-02-18 08:46:00+00:00;2019-02-18 08:51:30+00:00;0 days 00:05:30;slice(Timestamp('2019-02-18 08:46:00+0000', tz='UTC'), Timestamp('2019-02-18 08:51:30+0000', tz='UTC'), None);0;1
2019-02-18 08:58:30+00:00;2019-02-18 09:02:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-18 08:58:30+0000', tz='UTC'), Timestamp('2019-02-18 09:02:30+0000', tz='UTC'), None);0;1
2019-02-18 09:14:00+00:00;2019-02-18 09:15:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 09:14:00+0000', tz='UTC'), Timestamp('2019-02-18 09:15:00+0000', tz='UTC'), None);1;0
2019-02-18 09:17:30+00:00;2019-02-18 09:19:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 09:17:30+0000', tz='UTC'), Timestamp('2019-02-18 09:19:30+0000', tz='UTC'), None);1;2
2019-02-18 09:29:30+00:00;2019-02-18 09:31:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 09:29:30+0000', tz='UTC'), Timestamp('2019-02-18 09:31:30+0000', tz='UTC'), None);1;2
2019-02-18 09:40:00+00:00;2019-02-18 09:43:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 09:40:00+0000', tz='UTC'), Timestamp('2019-02-18 09:43:30+0000', tz='UTC'), None);0;1
2019-02-18 09:48:30+00:00;2019-02-18 09:55:30+00:00;0 days 00:07:00;slice(Timestamp('2019-02-18 09:48:30+0000', tz='UTC'), Timestamp('2019-02-18 09:55:30+0000', tz='UTC'), None);0;1
2019-02-18 10:06:30+00:00;2019-02-18 10:07:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 10:06:30+0000', tz='UTC'), Timestamp('2019-02-18 10:07:30+0000', tz='UTC'), None);1;0
2019-02-18 10:11:30+00:00;2019-02-18 10:14:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 10:11:30+0000', tz='UTC'), Timestamp('2019-02-18 10:14:00+0000', tz='UTC'), None);1;2
2019-02-18 10:21:00+00:00;2019-02-18 10:22:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 10:21:00+0000', tz='UTC'), Timestamp('2019-02-18 10:22:00+0000', tz='UTC'), None);1;0
2019-02-18 10:28:30+00:00;2019-02-18 10:31:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 10:28:30+0000', tz='UTC'), Timestamp('2019-02-18 10:31:00+0000', tz='UTC'), None);1;2
2019-02-18 10:40:30+00:00;2019-02-18 10:41:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 10:40:30+0000', tz='UTC'), Timestamp('2019-02-18 10:41:30+0000', tz='UTC'), None);1;0
2019-02-18 10:48:00+00:00;2019-02-18 10:50:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 10:48:00+0000', tz='UTC'), Timestamp('2019-02-18 10:50:00+0000', tz='UTC'), None);1;2
2019-02-18 10:56:30+00:00;2019-02-18 10:57:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 10:56:30+0000', tz='UTC'), Timestamp('2019-02-18 10:57:30+0000', tz='UTC'), None);1;0
2019-02-18 11:00:30+00:00;2019-02-18 11:01:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 11:00:30+0000', tz='UTC'), Timestamp('2019-02-18 11:01:30+0000', tz='UTC'), None);1;0
2019-02-18 11:07:30+00:00;2019-02-18 11:24:30+00:00;0 days 00:17:00;slice(Timestamp('2019-02-18 11:07:30+0000', tz='UTC'), Timestamp('2019-02-18 11:24:30+0000', tz='UTC'), None);0;1
2019-02-18 11:33:30+00:00;2019-02-18 11:37:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-18 11:33:30+0000', tz='UTC'), Timestamp('2019-02-18 11:37:30+0000', tz='UTC'), None);0;1
2019-02-18 11:45:30+00:00;2019-02-18 11:46:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 11:45:30+0000', tz='UTC'), Timestamp('2019-02-18 11:46:30+0000', tz='UTC'), None);1;0
2019-02-18 11:49:00+00:00;2019-02-18 11:51:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 11:49:00+0000', tz='UTC'), Timestamp('2019-02-18 11:51:30+0000', tz='UTC'), None);1;2
2019-02-18 12:04:00+00:00;2019-02-18 12:06:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 12:04:00+0000', tz='UTC'), Timestamp('2019-02-18 12:06:30+0000', tz='UTC'), None);1;2
2019-02-18 12:09:00+00:00;2019-02-18 12:11:30+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 12:09:00+0000', tz='UTC'), Timestamp('2019-02-18 12:11:30+0000', tz='UTC'), None);1;2
2019-02-18 12:23:00+00:00;2019-02-18 12:24:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 12:23:00+0000', tz='UTC'), Timestamp('2019-02-18 12:24:00+0000', tz='UTC'), None);1;0
2019-02-18 12:29:30+00:00;2019-02-18 12:32:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 12:29:30+0000', tz='UTC'), Timestamp('2019-02-18 12:32:00+0000', tz='UTC'), None);1;2
2019-02-18 12:42:30+00:00;2019-02-18 12:45:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 12:42:30+0000', tz='UTC'), Timestamp('2019-02-18 12:45:00+0000', tz='UTC'), None);1;2
2019-02-18 12:56:30+00:00;2019-02-18 12:59:30+00:00;0 days 00:03:00;slice(Timestamp('2019-02-18 12:56:30+0000', tz='UTC'), Timestamp('2019-02-18 12:59:30+0000', tz='UTC'), None);1;2
2019-02-18 13:06:00+00:00;2019-02-18 13:07:30+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 13:06:00+0000', tz='UTC'), Timestamp('2019-02-18 13:07:30+0000', tz='UTC'), None);1;2
2019-02-18 13:10:00+00:00;2019-02-18 13:11:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 13:10:00+0000', tz='UTC'), Timestamp('2019-02-18 13:11:00+0000', tz='UTC'), None);1;0
2019-02-18 13:14:00+00:00;2019-02-18 13:21:30+00:00;0 days 00:07:30;slice(Timestamp('2019-02-18 13:14:00+0000', tz='UTC'), Timestamp('2019-02-18 13:21:30+0000', tz='UTC'), None);0;1
2019-02-18 13:29:00+00:00;2019-02-18 13:30:00+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 13:29:00+0000', tz='UTC'), Timestamp('2019-02-18 13:30:00+0000', tz='UTC'), None);1;0
2019-02-18 13:38:30+00:00;2019-02-18 13:41:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 13:38:30+0000', tz='UTC'), Timestamp('2019-02-18 13:41:00+0000', tz='UTC'), None);1;2
2019-02-18 13:48:30+00:00;2019-02-18 16:26:30+00:00;0 days 02:38:00;slice(Timestamp('2019-02-18 13:48:30+0000', tz='UTC'), Timestamp('2019-02-18 16:26:30+0000', tz='UTC'), None);0;3
2019-02-18 16:34:30+00:00;2019-02-18 16:36:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-18 16:34:30+0000', tz='UTC'), Timestamp('2019-02-18 16:36:00+0000', tz='UTC'), None);1;2
2019-02-18 16:42:00+00:00;2019-02-18 16:45:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-18 16:42:00+0000', tz='UTC'), Timestamp('2019-02-18 16:45:30+0000', tz='UTC'), None);1;1
2019-02-18 16:48:00+00:00;2019-02-18 16:50:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 16:48:00+0000', tz='UTC'), Timestamp('2019-02-18 16:50:00+0000', tz='UTC'), None);1;2
2019-02-18 16:55:30+00:00;2019-02-18 16:57:30+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 16:55:30+0000', tz='UTC'), Timestamp('2019-02-18 16:57:30+0000', tz='UTC'), None);1;2
2019-02-18 17:06:00+00:00;2019-02-18 17:08:00+00:00;0 days 00:02:00;slice(Timestamp('2019-02-18 17:06:00+0000', tz='UTC'), Timestamp('2019-02-18 17:08:00+0000', tz='UTC'), None);1;2
2019-02-18 17:17:30+00:00;2019-02-18 17:18:30+00:00;0 days 00:01:00;slice(Timestamp('2019-02-18 17:17:30+0000', tz='UTC'), Timestamp('2019-02-18 17:18:30+0000', tz='UTC'), None);1;0
2019-02-18 17:20:30+00:00;2019-02-18 17:23:00+00:00;0 days 00:02:30;slice(Timestamp('2019-02-18 17:20:30+0000', tz='UTC'), Timestamp('2019-02-18 17:23:00+0000', tz='UTC'), None);1;2
